id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
87,OMNIA,Orkin,ORKIN,OMNIA-0087,Pest Control,Pest Control,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,Canada,,https://www.omniapartners.com/suppliers/orkin/private-sector,https://www.omniapartners.com/suppliers/orkin/private-sector,active
88,OMNIA,Garland,GARLAND,OMNIA-0088,Roofing,Roofing,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/garland/private-sector,https://www.omniapartners.com/suppliers/garland/private-sector,active
89,OMNIA,Milliken,MILLIKEN,OMNIA-0089,Flooring,Flooring,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/milliken-company/private-sector,https://www.omniapartners.com/suppliers/milliken-company/private-sector,active
90,OMNIA,Choctaw-Kaul,CHOCTAW-KAUL,OMNIA-0090,First Aid & Safety Solutions,First Aid & Safety Solutions,Facilities,"Enterprise, Corporate, Private Equity",,,,United States,MBE,https://www.omniapartners.com/suppliers/choctaw-kaul/private-sector,https://www.omniapartners.com/suppliers/choctaw-kaul/private-sector,active
91,OMNIA,Bearing Headquarters,BEARING HEADQUARTERS,OMNIA-0091,"Bearings, Belts & Drivers","Bearings, Belts & Drivers",Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,United States,,,,active
92,OMNIA,DHL,DHL,OMNIA-0092,Small Parcel,Small Parcel,"Corporate Services, Freight & Logistics","Enterprise, Corporate, Private Equity",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/dhl-express/private-sector,https://www.omniapartners.com/suppliers/dhl-express/private-sector,active
93,OMNIA,Vending Group,VENDING GROUP,OMNIA-0093,Vending Management,Vending Management,Corporate Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,WBE,https://www.omniapartners.com/suppliers/vending-group/private-sector,https://www.omniapartners.com/suppliers/vending-group/private-sector,active
94,OMNIA,RingCentral,RINGCENTRAL,OMNIA-0094,Conferencing & Unified Communications,Conferencing & Unified Communications,IT & Telecom,"Enterprise, Corporate, Private Equity",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/ringcentral/private-sector,https://www.omniapartners.com/suppliers/ringcentral/private-sector,active
95,OMNIA,SpyGlass,SPYGLASS,OMNIA-0095,Telecommunications Management,Telecommunications Management,IT & Telecom,"Enterprise, Corporate, Private Equity, Real Estate",,,,Canada,,https://www.omniapartners.com/suppliers/spyglass/private-sector,https://www.omniapartners.com/suppliers/spyglass/private-sector,active
96,OMNIA,Direct Travel,DIRECT TRAVEL,OMNIA-0096,Travel Management,Travel Management,Travel,"Enterprise, Corporate, Private Equity, Real Estate",,,,Canada,,https://www.omniapartners.com/suppliers/direct-travel/private-sector,https://www.omniapartners.com/suppliers/direct-travel/private-sector,active
97,OMNIA,Sit On It,SIT ON IT,OMNIA-0097,Furniture & Workspace Solutions,Furniture & Workspace Solutions,"Corporate Services, Furniture","Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/sit-on-it,https://www.omniapartners.com/suppliers/sit-on-it,active
98,OMNIA,Varisource,VARISOURCE,OMNIA-0098,Vendor Management Software & IT Marketplace,Vendor Management Software & IT Marketplace,IT & Telecom,"Enterprise, Corporate, Private Equity",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/varisource/private-sector,https://www.omniapartners.com/suppliers/varisource/private-sector,active
99,OMNIA,Simplify,SIMPLIFY,OMNIA-0099,Contingent Workforce Solutions,Contingent Workforce Solutions,Human Resources,"Enterprise, Corporate, Private Equity",,,,Mexico; Canada; Global,MBE,https://www.omniapartners.com/suppliers/simplify-workforce-inc/private-sector,https://www.omniapartners.com/suppliers/simplify-workforce-inc/private-sector,active
100,OMNIA,Spartan Chemical,SPARTAN CHEMICAL,OMNIA-0100,Janitorial Solutions,Janitorial Solutions,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/spartan-chemical/private-sector,https://www.omniapartners.com/suppliers/spartan-chemical/private-sector,active
101,OMNIA,Sanitaire,SANITAIRE,OMNIA-0101,Janitorial Solutions,Janitorial Solutions,Facilities,"Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/sanitaire/private-sector,https://www.omniapartners.com/suppliers/sanitaire/private-sector,active
102,OMNIA,MPS Group,MPS GROUP,OMNIA-0102,Waste Management & Recycling,Waste Management & Recycling,Facilities,"Enterprise, Corporate, Private Equity",,,,Canada,MBE,https://www.omniapartners.com/suppliers/mps-group/private-sector,https://www.omniapartners.com/suppliers/mps-group/private-sector,active
103,OMNIA,United Waste Solutions,UNITED WASTE SOLUTIONS,OMNIA-0103,Waste Management & Recycling,Waste Management & Recycling,Facilities,"Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/united-waste-solutions/private-sector,https://www.omniapartners.com/suppliers/united-waste-solutions/private-sector,active
104,OMNIA,Baker Manufacturing,BAKER MANUFACTURING,OMNIA-0104,Gear Pumps,Gear Pumps,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/baker-manufacturing-co-haight-pumps/private-sector,https://www.omniapartners.com/suppliers/baker-manufacturing-co-haight-pumps/private-sector,active
105,OMNIA,ASE Direct,ASE DIRECT,OMNIA-0105,Remanufactured Imaging Supplies,Remanufactured Imaging Supplies,Corporate Services,"Enterprise, Corporate, Private Equity",,,,Canada,VBE,https://www.omniapartners.com/suppliers/ase-direct/private-sector,https://www.omniapartners.com/suppliers/ase-direct/private-sector,active
106,OMNIA,Pratt Corrugated,PRATT CORRUGATED,OMNIA-0106,Corrugated,Corrugated,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,United States,,,,active
107,OMNIA,SupplyOne,SUPPLYONE,OMNIA-0107,Corrugated & Packaging Supplies,Corrugated & Packaging Supplies,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,Canada,,https://www.omniapartners.com/suppliers/supplyone/private-sector,https://www.omniapartners.com/suppliers/supplyone/private-sector,active
108,OMNIA,Miller Wood Products,MILLER WOOD PRODUCTS,OMNIA-0108,Pallets,Pallets,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,Mexico; Canada; Global,,,,active
109,OMNIA,T&S Brass,T&S BRASS,OMNIA-0109,Faucets & Fittings,Faucets & Fittings,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,United States,,,,active
110,OMNIA,Pacor,PACOR,OMNIA-0110,Insulation,Insulation,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,United States,,,,active
111,OMNIA,Clover Imaging Group,CLOVER IMAGING GROUP,OMNIA-0111,Copy & Print,Copy & Print,Corporate Services,"Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/clover/private-sector,https://www.omniapartners.com/suppliers/clover/private-sector,active
112,OMNIA,Echo Global Logistics,ECHO GLOBAL LOGISTICS,OMNIA-0112,Managed Transportation Services,Managed Transportation Services,Freight & Logistics,"Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/echo-global-logistics/private-sector,https://www.omniapartners.com/suppliers/echo-global-logistics/private-sector,active
113,OMNIA,Schneider Logistics,SCHNEIDER LOGISTICS,OMNIA-0113,Logistics & Managed Transportation Services,Logistics & Managed Transportation Services,Freight & Logistics,"Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/schneider-logistics/private-sector,https://www.omniapartners.com/suppliers/schneider-logistics/private-sector,active
114,OMNIA,Bloomscape,BLOOMSCAPE,OMNIA-0114,Corporate Gifts (Plants),Corporate Gifts (Plants),Corporate Services,"Enterprise, Corporate",,,,United States,,https://www.omniapartners.com/suppliers/bloomscape/private-sector,https://www.omniapartners.com/suppliers/bloomscape/private-sector,active
115,OMNIA,Groove Technology Solutions,GROOVE TECHNOLOGY SOLUTIONS,OMNIA-0115,Technology Solutions,Technology Solutions,IT & Telecom,"Corporate, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/groove-technology-solutions/private-sector,https://www.omniapartners.com/suppliers/groove-technology-solutions/private-sector,active
116,OMNIA,American Express,AMERICAN EXPRESS,OMNIA-0116,Corporate Credit Card Programs,Corporate Credit Card Programs,Financial Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/american-express/private-sector,https://www.omniapartners.com/suppliers/american-express/private-sector,active
117,OMNIA,Identity Group,IDENTITY GROUP,OMNIA-0117,Standard and Custom Signage,Standard and Custom Signage,Corporate Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/identity-group/private-sector,https://www.omniapartners.com/suppliers/identity-group/private-sector,active
118,OMNIA,Trinity Packaging Supply,TRINITY PACKAGING SUPPLY,OMNIA-0118,Packaging Supplies,Packaging Supplies,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/trinity-packaging-supply/private-sector,https://www.omniapartners.com/suppliers/trinity-packaging-supply/private-sector,active
119,OMNIA,Amazon.com,AMAZON.COM,OMNIA-0119,Physical Stores Technology,Physical Stores Technology,"Facilities, IT & Telecom","Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/amazonjwo/private-sector,https://www.omniapartners.com/suppliers/amazonjwo/private-sector,active
120,OMNIA,Sonepar,SONEPAR,OMNIA-0120,Electrical Products and Solutions,Electrical Products and Solutions,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/sonepar/private-sector,https://www.omniapartners.com/suppliers/sonepar/private-sector,active
121,OMNIA,Staples Business,STAPLES BUSINESS,OMNIA-0121,Technology Solutions,Technology Solutions,"IT & Telecom, Information Technology","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/staples/private-sector,https://www.omniapartners.com/suppliers/staples/private-sector,active
122,OMNIA,First Onsite,FIRST ONSITE,OMNIA-0122,Disaster Recovery and Property Restoration Services,Disaster Recovery and Property Restoration Services,Facilities,"Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/first-onsite/private-sector,https://www.omniapartners.com/suppliers/first-onsite/private-sector,active
123,OMNIA,Prism Packaging Consultants,PRISM PACKAGING CONSULTANTS,OMNIA-0123,"Industrial Packaging Materials, Equipment, and Related Technical Support Services","Industrial Packaging Materials, Equipment, and Related Technical Support Services","Manufacturing Materials & Services, Facilities","Nonprofit, Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/prism-packaging-consultants/private-sector,https://www.omniapartners.com/suppliers/prism-packaging-consultants/private-sector,active
124,OMNIA,PLA Solutions,PLA SOLUTIONS,OMNIA-0124,New & Recycled Pallets,New & Recycled Pallets,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,Canada,,https://www.omniapartners.com/suppliers/pla-solutions/private-sector,https://www.omniapartners.com/suppliers/pla-solutions/private-sector,active
125,OMNIA,Interspace Living,INTERSPACE LIVING,OMNIA-0125,Manufactured Furniture,Manufactured Furniture,"Furniture, Facilities","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/interspace-living/private-sector,https://www.omniapartners.com/suppliers/interspace-living/private-sector,active
126,OMNIA,Finix Payments,FINIX PAYMENTS,OMNIA-0126,Integrated Payments Technology Solutions,Integrated Payments Technology Solutions,Financial Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,Canada,,https://www.omniapartners.com/suppliers/finix/private-sector,https://www.omniapartners.com/suppliers/finix/private-sector,active
127,OMNIA,SaaSrooms,SAASROOMS,OMNIA-0127,IT Services,IT Services,"IT & Telecom, Information Technology","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/saasrooms/private-sector,https://www.omniapartners.com/suppliers/saasrooms/private-sector,active
128,OMNIA,US Foods,US FOODS,OMNIA-0128,Food Products & Distribution,Food Products & Distribution,Food Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/us-foods/private-sector,https://www.omniapartners.com/suppliers/us-foods/private-sector,active
129,OMNIA,MSC Industrial Supply,MSC INDUSTRIAL SUPPLY,OMNIA-0129,"Metalworking, Cutting, and Other Industrial Supplies","Metalworking, Cutting, and Other Industrial Supplies",Facilities,"Nonprofit, Enterprise, Corporate, Private Equity",,,,Mexico; Canada,,https://www.omniapartners.com/suppliers/msc-industrial-supply/private-sector,https://www.omniapartners.com/suppliers/msc-industrial-supply/private-sector,active
130,OMNIA,Amazon Hub,AMAZON HUB,OMNIA-0130,Pickup and Return Locker Program,Pickup and Return Locker Program,"Corporate Services, Facilities","Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/amazon-hub/private-sector,https://www.omniapartners.com/suppliers/amazon-hub/private-sector,active
131,OMNIA,DKI,DKI,OMNIA-0131,Cleaning & Restoration Services,Cleaning & Restoration Services,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/dki-restoration/private-sector,https://www.omniapartners.com/suppliers/dki-restoration/private-sector,active
132,OMNIA,Arbill Industries,ARBILL INDUSTRIES,OMNIA-0132,Safety Products & Solutions,Safety Products & Solutions,Facilities,"Enterprise, Corporate",,,,United States,WBE,https://www.omniapartners.com/suppliers/arbill-industries/private-sector,https://www.omniapartners.com/suppliers/arbill-industries/private-sector,active
133,OMNIA,Binova Group,BINOVA GROUP,OMNIA-0133,Innovative Waste Products,Innovative Waste Products,Facilities,"Enterprise, Corporate, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/binova-group/private-sector,https://www.omniapartners.com/suppliers/binova-group/private-sector,active
134,OMNIA,E-Z-GO,E-Z-GO,OMNIA-0134,Utility and Golf Carts,Utility and Golf Carts,Freight & Logistics,"Enterprise, Corporate",,,,United States,,https://www.omniapartners.com/suppliers/e-z-go-division-of-textron-inc/private-sector,https://www.omniapartners.com/suppliers/e-z-go-division-of-textron-inc/private-sector,active
135,OMNIA,TrueSource,TRUESOURCE,OMNIA-0135,Facility Maintenance Services,Facility Maintenance Services,Facilities,"Enterprise, Corporate",,,,United States,,https://www.omniapartners.com/suppliers/truesource/private-sector,https://www.omniapartners.com/suppliers/truesource/private-sector,active
