id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
114,OMNIA,Bloomscape,BLOOMSCAPE,,Corporate Gifts (Plants),Corporate Gifts (Plants),Corporate Services,"Enterprise, Corporate",,,,United States,,https://www.omniapartners.com/suppliers/bloomscape/private-sector,,active
115,OMNIA,Groove Technology Solutions,GROOVE TECHNOLOGY SOLUTIONS,,Technology Solutions,Technology Solutions,IT & Telecom,"Corporate, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/groove-technology-solutions/private-sector,,active
116,OMNIA,American Express,AMERICAN EXPRESS,,Corporate Credit Card Programs,Corporate Credit Card Programs,Financial Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/american-express/private-sector,,active
117,OMNIA,Identity Group,IDENTITY GROUP,,Standard and Custom Signage,Standard and Custom Signage,Corporate Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/identity-group/private-sector,,active
118,OMNIA,Trinity Packaging Supply,TRINITY PACKAGING SUPPLY,,Packaging Supplies,Packaging Supplies,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/trinity-packaging-supply/private-sector,,active
119,OMNIA,Amazon.com,AMAZON.COM,,Physical Stores Technology,Physical Stores Technology,"Facilities, IT & Telecom","Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/amazonjwo/private-sector,,active
120,OMNIA,Sonepar,SONEPAR,,Electrical Products and Solutions,Electrical Products and Solutions,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/sonepar/private-sector,,active
121,OMNIA,Staples Business,STAPLES BUSINESS,,Technology Solutions,Technology Solutions,"IT & Telecom, Information Technology","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/staples/private-sector,,active
122,OMNIA,First Onsite,FIRST ONSITE,,Disaster Recovery and Property Restoration Services,Disaster Recovery and Property Restoration Services,Facilities,"Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/first-onsite/private-sector,,active
123,OMNIA,Prism Packaging Consultants,PRISM PACKAGING CONSULTANTS,,"Industrial Packaging Materials, Equipment, and Related Technical Support Services","Industrial Packaging Materials, Equipment, and Related Technical Support Services","Manufacturing Materials & Services, Facilities","Nonprofit, Enterprise, Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/prism-packaging-consultants/private-sector,,active
124,OMNIA,PLA Solutions,PLA SOLUTIONS,,New & Recycled Pallets,New & Recycled Pallets,Manufacturing Materials & Services,"Enterprise, Corporate, Private Equity",,,,Canada,,https://www.omniapartners.com/suppliers/pla-solutions/private-sector,,active
125,OMNIA,Interspace Living,INTERSPACE LIVING,,Manufactured Furniture,Manufactured Furniture,"Furniture, Facilities","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/interspace-living/private-sector,,active
126,OMNIA,Finix Payments,FINIX PAYMENTS,,Integrated Payments Technology Solutions,Integrated Payments Technology Solutions,Financial Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,Canada,,https://www.omniapartners.com/suppliers/finix/private-sector,,active
127,OMNIA,SaaSrooms,SAASROOMS,,IT Services,IT Services,"IT & Telecom, Information Technology","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/saasrooms/private-sector,,active
128,OMNIA,US Foods,US FOODS,,Food Products & Distribution,Food Products & Distribution,Food Services,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/us-foods/private-sector,,active
129,OMNIA,MSC Industrial Supply,MSC INDUSTRIAL SUPPLY,,"Metalworking, Cutting, and Other Industrial Supplies","Metalworking, Cutting, and Other Industrial Supplies",Facilities,"Nonprofit, Enterprise, Corporate, Private Equity",,,,Mexico; Canada,,https://www.omniapartners.com/suppliers/msc-industrial-supply/private-sector,,active
130,OMNIA,Amazon Hub,AMAZON HUB,,Pickup and Return Locker Program,Pickup and Return Locker Program,"Corporate Services, Facilities","Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/amazon-hub/private-sector,,active
131,OMNIA,DKI,DKI,,Cleaning & Restoration Services,Cleaning & Restoration Services,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/dki-restoration/private-sector,,active
132,OMNIA,Arbill Industries,ARBILL INDUSTRIES,,Safety Products & Solutions,Safety Products & Solutions,Facilities,"Enterprise, Corporate",,,,United States,WBE,https://www.omniapartners.com/suppliers/arbill-industries/private-sector,,active
133,OMNIA,Binova Group,BINOVA GROUP,,Innovative Waste Products,Innovative Waste Products,Facilities,"Enterprise, Corporate, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/binova-group/private-sector,,active
134,OMNIA,E-Z-GO,E-Z-GO,,Utility and Golf Carts,Utility and Golf Carts,Freight & Logistics,"Enterprise, Corporate",,,,United States,,https://www.omniapartners.com/suppliers/e-z-go-division-of-textron-inc/private-sector,,active
135,OMNIA,TrueSource,TRUESOURCE,,Facility Maintenance Services,Facility Maintenance Services,Facilities,"Enterprise, Corporate",,,,United States,,https://www.omniapartners.com/suppliers/truesource/private-sector,,active
136,OMNIA,HUB International,HUB INTERNATIONAL,,HR Benefits Consulting Services,HR Benefits Consulting Services,"Human Resources, Business Products & Services","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/hub-international/private-sector,,active
137,OMNIA,"TCG Consulting, LP / First Financial","TCG CONSULTING, LP / FIRST FINANCIAL",,HR Benefits Consulting Services,HR Benefits Consulting Services,Human Resources,"Corporate, Private Equity",,,,United States,,https://www.omniapartners.com/suppliers/trusted-capital-group,,active
138,OMNIA,BOCA Group,BOCA GROUP,,Elevator & Escalator Consulting Services,Elevator & Escalator Consulting Services,Facilities,"Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,Global,,https://www.omniapartners.com/suppliers/boca-group/private-sector,,active
139,OMNIA,Grainger,GRAINGER,,Grainger Mexico: Industrial & MRO Solutions,Grainger Mexico: Industrial & MRO Solutions,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Global,,https://www.omniapartners.com/suppliers/grainger/private-sector,,active
140,OMNIA,Revenew,REVENEW,,Accounts Payable Recovery Auditing,Accounts Payable Recovery Auditing,Financial Services,"Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/revenew/private-sector,,active
141,OMNIA,Firebot,FIREBOT,,Stove Top Fire Suppression and Water Leak Detection Systems,Stove Top Fire Suppression and Water Leak Detection Systems,"Facilities, Food Services","Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/firebot/private-sector,,active
142,OMNIA,Orkin,ORKIN,,Orkin Canada: Pest Control,Orkin Canada: Pest Control,Facilities,"Enterprise, Corporate, Private Equity, Real Estate",,,,Canada,,https://www.omniapartners.com/suppliers/orkin/private-sector,,active
143,OMNIA,Lerch Bates Inc.,LERCH BATES .,,Facility Consulting Services,Facility Consulting Services,Facilities,"Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/lerch-bates/private-sector,,active
144,OMNIA,Mamava,MAMAVA,,Lactation Pod Solutions,Lactation Pod Solutions,"Facilities, Human Resources, Furniture","Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/mamava/private-sector,,active
145,OMNIA,Staples Business,STAPLES BUSINESS,,Office Supplies,Office Supplies,"Corporate Services, Furniture","Enterprise, Corporate, Real Estate",,,,Mexico,,https://www.omniapartners.com/suppliers/staples/private-sector,,active
146,OMNIA,Staples Business,STAPLES BUSINESS,,Staples Professional Inc. Canada: Business Supplies,Staples Professional Inc. Canada: Business Supplies,Corporate Services,"Enterprise, Corporate, Real Estate",,,,Canada; Global,,https://www.omniapartners.com/suppliers/staples/private-sector,,active
147,OMNIA,Advent,ADVENT,,Digital Experiences,Digital Experiences,"Facilities, IT & Telecom, Corporate Services, Business Products & Services, Information Technology","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/advent/private-sector,,active
148,OMNIA,POOLCORP,POOLCORP,,"Swimming Pool Supplies, Equipment and Related Outdoor Products","Swimming Pool Supplies, Equipment and Related Outdoor Products",Facilities,"Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,Mexico; Canada; Global,,https://www.omniapartners.com/suppliers/poolcorp/private-sector,,active
149,OMNIA,OTIS Elevator,OTIS ELEVATOR,,Elevator Products and Services,Elevator Products and Services,Facilities,"Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/otis-elevator/private-sector,,active
150,OMNIA,Samsung,SAMSUNG,,Electronics & Appliances,Electronics & Appliances,"IT & Telecom, Furniture","Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/samsung/private-sector,,active
151,OMNIA,Kyocera,KYOCERA,,Multi-Function Printing (MFP) Devices & IT Solutions,Multi-Function Printing (MFP) Devices & IT Solutions,IT & Telecom,"Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/kyocera/private-sector,,active
152,OMNIA,ODP Business Solutions,ODP BUSINESS SOLUTIONS,,Hospitality Supplies,Hospitality Supplies,"Corporate Services, Facilities, Business Products & Services","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/odp-business-solutions/private-sector,,active
153,OMNIA,MATHESON,MATHESON,,"Gases, Safety & Hardgoods","Gases, Safety & Hardgoods","Facilities, Manufacturing Materials & Services","Nonprofit, Enterprise, Corporate, Private Equity, Real Estate",,,,United States,,https://www.omniapartners.com/suppliers/matheson-gas/private-sector,,active
154,Sourcewell,22nd Century Technologies,22ND CENTURY TECHNOLOGIES,071321-CEN,IT Managed Service and Staff Augmentation Solutions,IT managed services and staff augmentation provider,Professional Services,,,,2026-09-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/071321-CEN,,active
155,Sourcewell,22nd Century Technologies,22ND CENTURY TECHNOLOGIES,121923-CEN,Technology Products and Services with Related Solutions,"Security, cloud, network, and data services",IT,,,,2028-02-27,,,https://www.sourcewell-mn.gov/cooperative-purchasing/121923-CEN,,active
156,Sourcewell,22nd Century Technologies,22ND CENTURY TECHNOLOGIES,110724-CEN,"Artificial Intelligence (AI) Readiness, Implementation, and Support Services","AI Strategy, Implementation & Support Services",IT,,,,2029-03-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/110724-CEN,,active
157,Sourcewell,3AM Innovations,3AM INNOVATIONS,030425-3AM,Public Safety Software,FLORIAN App - Team tracking - APL,IT,,,,2029-07-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030425-3AM,,active
158,Sourcewell,911 Supply,911 SUPPLY,090122-911,Law Enforcement Equipment,Law enforcement equipment *available only in Canada,Security,,,,2026-11-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/090122-911,,active
159,Sourcewell,A3 Communications,A3 COMMUNICATIONS,121923-A3C,Technology Products and Services with Related Solutions,Full-service systems integrator,IT,,,,2028-02-27,,,https://www.sourcewell-mn.gov/cooperative-purchasing/121923-A3C,,active
160,Sourcewell,"ABM Building Solutions, LLC","ABM BUILDING SOLUTIONS,",080824-ABL,HVAC Systems and Related Products and Services,HVAC (mechanical) systems with related products and services,Facilities,,,,2028-11-01,,,https://www.sourcewell-mn.gov/cooperative-purchasing/080824-ABL,,active
161,Sourcewell,Accruent,ACCRUENT,102424-ACN,Facility Assessment & Planning with Related Services,Facility assessment,Professional Services,,,,2029-01-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/102424-ACN,,active
162,Sourcewell,Accubrine,ACCUBRINE,031423-CGI,"Salt, Brine, and Anti-Icing or De-Icing Agents, and Brine Production and Storage Systems",Salt and brine,Products,,,,2027-05-30,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031423-CGI,,active
163,Sourcewell,"Accu-Steel, Inc.","ACCU-STEEL, .",071223-ACS,Fabric Structures with Related Materials and Services,Fabric-covered buildings,Facilities,,,,2027-08-18,,,https://www.sourcewell-mn.gov/cooperative-purchasing/071223-ACS,,active
164,Sourcewell,Acrisure,ACRISURE,012125-ACS,"Risk Management, Employee Benefits, and Insurance Consulting Services",Public entity insurance solutions,Consulting,,,,2029-02-24,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012125-ACS,,active
165,Sourcewell,Across International,ACROSS INTERNATIONAL,020723-ASI,"Laboratory and Science Equipment, Supplies, and Related Technology and Services",Material processing and medical laboratory equipment,IT,,,,2027-04-04,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020723-ASI,,active
166,Sourcewell,Acterra Group,ACTERRA GROUP,081524-ACR,"Aboveground Fuel and Fluid Storage with Related Hardware, Software, and Services",Aboveground storage tank equipment & service,IT,,,,2028-11-18,,,https://www.sourcewell-mn.gov/cooperative-purchasing/081524-ACR,,active
167,Sourcewell,Active Deployment Systems,ACTIVE DEPLOYMENT SYSTEMS,081721-ADP,Restroom and Shower Facility Solutions,Restroom and shower solutions,Technology Solutions,,,,2025-10-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/081721-ADP,,active
168,Sourcewell,ADB Safegate,ADB SAFEGATE,110122-ADB,Airport Runway Materials with Related Supplies and Services,Airport runway materials,Office Supplies,,,,2027-01-13,,,https://www.sourcewell-mn.gov/cooperative-purchasing/110122-ADB,,active
169,Sourcewell,ADROIT (Alternative Student Transportation),ADROIT (ALTERNATIVE STUDENT TRANSPORTATION),062723-ADT,Alternative Student and Client Transportation Solutions,Alternative student transportation solutions,Transportation,,,,2027-08-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/062723-ADT,,active
170,Sourcewell,Adroit Staffing,ADROIT STAFFING,060624-ASL,Software Solutions and Related Services for Public Sector and Education Administration,Public sector and education administration software solutions,IT,,,,2028-10-25,,,https://www.sourcewell-mn.gov/cooperative-purchasing/060624-ASL,,active
171,Sourcewell,"ADS, Inc","ADS,",011822-ADS,Public Safety Training and Simulation Equipment and Technology,Public safety training equipment,IT,,,,2026-03-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011822-ADS,,active
